WigleWifi-1.4,appRelease=2.25,model=MotoG3,release=6.0,device=osprey_u2,display=MPIS24.65-25.1-19,board=msm8916,brand=motorola,,,
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.1056269,35.2079147395,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-76,32.1056269,35.2079147395,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-70,32.1056269,35.2079147395,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.1056269,35.2079147395,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.1056269,35.2079147395,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.1056269,35.2079147395,0,24.681827545166,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.1056269,35.2079147395,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.1056269,35.2079147395,0,24.681827545166,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-79,32.1056269,35.2079147395,0,24.681827545166,WIFI
f0:b0:52:3e:d6:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-87,32.1056269,35.2079147395,0,24.681827545166,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.1056269,35.2079147395,0,24.681827545166,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.1056269,35.2079147395,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.1055303,35.2076791495,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1055303,35.2076791495,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.1055303,35.2076791495,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-76,32.1055303,35.2076791495,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.1055303,35.2076791495,0,24.681827545166,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.1055303,35.2076791495,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-73,32.1055303,35.2076791495,0,24.681827545166,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-79,32.1055303,35.2076791495,0,24.681827545166,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.1055303,35.2076791495,0,24.681827545166,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.1055303,35.2076791495,0,24.681827545166,WIFI
f0:b0:52:3e:d1:e8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-87,32.1055303,35.2076791495,0,24.681827545166,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-88,32.1055303,35.2076791495,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-58,32.10550132,35.2076084725,0,24.681827545166,WIFI
2e:ac:4c:8a:61:6a,DIRECT-QASNIR-PCmsIO,[WPA2-PSK-CCMP][WPS][ESS][P2P],1970-01-01 02:00:00,11,-86,32.10550132,35.2076084725,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-67,32.10550132,35.2076084725,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-67,32.10550132,35.2076084725,0,24.681827545166,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-68,32.10550132,35.2076084725,0,24.681827545166,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-71,32.10550132,35.2076084725,0,24.681827545166,WIFI
f0:b0:52:3e:ce:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.10550132,35.2076084725,0,24.681827545166,WIFI
f0:b0:52:3e:d6:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.10550132,35.2076084725,0,24.681827545166,WIFI
f0:b0:52:3e:d8:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-87,32.10550132,35.2076084725,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-71,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-70,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-73,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:d1:e8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-87,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-88,32.10533227,35.20719619,0,24.681827545166,WIFI
2e:ac:4c:8a:61:6a,DIRECT-QASNIR-PCmsIO,[WPA2-PSK-CCMP][WPS][ESS][P2P],1970-01-01 02:00:00,11,-86,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-81,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-71,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-76,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:ce:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:d6:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:d8:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-87,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-71,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-74,32.10533227,35.20719619,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.10530812,35.2071372925,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.10513907,35.20672501,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-71,32.10513907,35.20672501,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.10513907,35.20672501,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-78,32.10513907,35.20672501,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-78,32.10513907,35.20672501,0,24.681827545166,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.10513907,35.20672501,0,24.681827545166,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.10513907,35.20672501,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-75,32.10513907,35.20672501,0,24.681827545166,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-74,32.10513907,35.20672501,0,24.681827545166,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-71,32.10513907,35.20672501,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-78,32.10513907,35.20672501,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],2017-10-31 14:03:09,1,-67,32.10504753,35.20651526,685,30,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],2017-10-31 14:03:09,1,-77,32.10504753,35.20651526,685,30,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],2017-10-31 14:03:09,11,-76,32.10504753,35.20651526,685,30,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],2017-10-31 14:03:09,1,-74,32.10504753,35.20651526,685,30,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],2017-10-31 14:03:09,11,-74,32.10504753,35.20651526,685,30,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],2017-10-31 14:03:09,6,-75,32.10504753,35.20651526,685,30,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],2017-10-31 14:03:09,11,-74,32.10504753,35.20651526,685,30,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],2017-10-31 14:03:09,11,-76,32.10504753,35.20651526,685,30,WIFI
f0:b0:52:3e:ce:38,Ariel_University,[ESS],2017-10-31 14:03:09,11,-81,32.10504753,35.20651526,685,30,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],2017-10-31 14:03:09,6,-74,32.10504753,35.20651526,685,30,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],2017-10-31 14:03:09,6,-81,32.10504753,35.20651526,685,30,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],2017-10-31 14:03:09,6,-84,32.10504753,35.20651526,685,30,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],2017-10-31 14:03:44,1,-57,32.10513937,35.20651076,672,67,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],2017-10-31 14:03:44,11,-68,32.10513937,35.20651076,672,67,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],2017-10-31 14:03:44,11,-68,32.10513937,35.20651076,672,67,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],2017-10-31 14:03:44,6,-66,32.10513937,35.20651076,672,67,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],2017-10-31 14:03:44,11,-68,32.10513937,35.20651076,672,67,WIFI
42501_10072_470803,012 Mobile,HSDPA;il,2017-10-31 14:03:44,0,-95,32.10513937,35.20651076,672,67,GSM
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],2017-10-31 14:03:58,1,-71,32.10513989,35.20651147,671,236,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],2017-10-31 14:03:58,11,-61,32.10513989,35.20651147,671,236,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],2017-10-31 14:03:58,6,-62,32.10513989,35.20651147,671,236,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],2017-10-31 14:03:58,1,-73,32.10513989,35.20651147,671,236,WIFI
f0:b0:52:3e:ca:38,Ariel_University,[ESS],2017-10-31 14:03:58,1,-77,32.10513989,35.20651147,671,236,WIFI
42501_10072_516799,012 Mobile,HSDPA;il,2017-10-31 14:03:58,0,-97,32.10513989,35.20651147,671,236,GSM
f0:b0:52:3e:cc:18,Ariel_University,[ESS],2017-10-31 14:26:13,1,-51,32.10541875,35.20705402,697,8,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],2017-10-31 14:26:13,1,-52,32.10541875,35.20705402,697,8,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],2017-10-31 14:26:13,6,-65,32.10541875,35.20705402,697,8,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],2017-10-31 14:26:13,11,-62,32.10541875,35.20705402,697,8,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],2017-10-31 14:26:13,11,-60,32.10541875,35.20705402,697,8,WIFI
f0:b0:52:3e:d1:e8,Ariel_University,[ESS],2017-10-31 14:26:13,11,-71,32.10541875,35.20705402,697,8,WIFI
f0:b0:52:3e:d4:58,Ariel_University,[ESS],2017-10-31 14:26:13,11,-78,32.10541875,35.20705402,697,8,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-10-31 14:26:13,13,-82,32.10541875,35.20705402,697,8,WIFI
f0:b0:52:3e:da:18,Ariel_University,[ESS],2017-10-31 14:26:13,11,-81,32.10541875,35.20705402,697,8,WIFI
42501_10463_12057,012 Mobile,UNKNOWN;il,2017-10-31 14:26:13,0,-51,32.10541875,35.20705402,697,8,GSM
d8:c4:6a:13:a5:d4,AndroidAP,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-93,32.0993417411111,35.1982343192593,0,65.4239654541016,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-82,32.0993417411111,35.1982343192593,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-66,32.0993417411111,35.1982343192593,0,65.4239654541016,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-79,32.0993417411111,35.1982343192593,0,65.4239654541016,WIFI
f0:b0:52:3e:d4:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-70,32.0993417411111,35.1982343192593,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-66,32.0996167188889,35.1986334007408,0,65.4239654541016,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.0996167188889,35.1986334007408,0,65.4239654541016,WIFI
f0:b0:52:3e:d4:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.0996167188889,35.1986334007408,0,65.4239654541016,WIFI
d8:c4:6a:13:a5:d4,AndroidAP,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-93,32.0996167188889,35.1986334007408,0,65.4239654541016,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-77,32.0996167188889,35.1986334007408,0,65.4239654541016,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.0996167188889,35.1986334007408,0,65.4239654541016,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-75,32.0996167188889,35.1986334007408,0,65.4239654541016,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-89,32.0996167188889,35.1986334007408,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-66,32.0998916966667,35.1990324822223,0,65.4239654541016,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.0998916966667,35.1990324822223,0,65.4239654541016,WIFI
f0:b0:52:3e:d4:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-69,32.0998916966667,35.1990324822223,0,65.4239654541016,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-77,32.0998916966667,35.1990324822223,0,65.4239654541016,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.0998916966667,35.1990324822223,0,65.4239654541016,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-75,32.0998916966667,35.1990324822223,0,65.4239654541016,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-89,32.0998916966667,35.1990324822223,0,65.4239654541016,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,13,-82,32.0998916966667,35.1990324822223,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.0998916966667,35.1990324822223,0,65.4239654541016,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-84,32.0998916966667,35.1990324822223,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-66,32.1001804233334,35.1994515177778,0,65.4239654541016,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-76,32.1001804233334,35.1994515177778,0,65.4239654541016,WIFI
f0:b0:52:3e:d4:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.1001804233334,35.1994515177778,0,65.4239654541016,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-75,32.1001804233334,35.1994515177778,0,65.4239654541016,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,13,-82,32.1001804233334,35.1994515177778,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-87,32.1001804233334,35.1994515177778,0,65.4239654541016,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-84,32.1001804233334,35.1994515177778,0,65.4239654541016,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-91,32.1001804233334,35.1994515177778,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-66,32.1004554011111,35.1998505992593,0,65.4239654541016,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.1004554011111,35.1998505992593,0,65.4239654541016,WIFI
f0:b0:52:3e:d4:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.1004554011111,35.1998505992593,0,65.4239654541016,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.1004554011111,35.1998505992593,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-87,32.1004554011111,35.1998505992593,0,65.4239654541016,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-91,32.1004554011111,35.1998505992593,0,65.4239654541016,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-90,32.1004554011111,35.1998505992593,0,65.4239654541016,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-91,32.1004554011111,35.1998505992593,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-66,32.1007303788889,35.2002496807408,0,65.4239654541016,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.1007303788889,35.2002496807408,0,65.4239654541016,WIFI
f0:b0:52:3e:d4:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.1007303788889,35.2002496807408,0,65.4239654541016,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.1007303788889,35.2002496807408,0,65.4239654541016,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-87,32.1007303788889,35.2002496807408,0,65.4239654541016,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-90,32.1007303788889,35.2002496807408,0,65.4239654541016,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-91,32.1007303788889,35.2002496807408,0,65.4239654541016,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-65,32.1007303788889,35.2002496807408,0,65.4239654541016,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.1007303788889,35.2002496807408,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-66,32.1010053566667,35.2006487622223,0,65.4239654541016,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-70,32.1010053566667,35.2006487622223,0,65.4239654541016,WIFI
f0:b0:52:3e:d4:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-70,32.1010053566667,35.2006487622223,0,65.4239654541016,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.1010053566667,35.2006487622223,0,65.4239654541016,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-83,32.1010053566667,35.2006487622223,0,65.4239654541016,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.1010053566667,35.2006487622223,0,65.4239654541016,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-61,32.1010053566667,35.2006487622223,0,65.4239654541016,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-68,32.1010053566667,35.2006487622223,0,65.4239654541016,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.1010053566667,35.2006487622223,0,65.4239654541016,WIFI
f0:b0:52:3e:ca:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.1010053566667,35.2006487622223,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-64,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-74,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
f0:b0:52:3e:d4:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-73,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-67,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-83,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-58,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-68,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
f0:b0:52:3e:ca:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-75,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-78,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
24:c9:a1:36:50:98,Ariel_University,[ESS],1970-01-01 02:00:00,6,-78,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-87,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-88,32.1011153477778,35.2008083948148,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-58,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-74,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
f0:b0:52:3e:d4:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-68,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-65,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-83,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-78,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-52,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
f0:b0:52:3e:ca:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-75,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-78,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
24:c9:a1:36:50:98,Ariel_University,[ESS],1970-01-01 02:00:00,6,-78,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-87,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-88,32.1015690611111,35.2014668792593,0,65.4239654541016,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-63,32.1016515544445,35.2015866037037,0,65.4239654541016,WIFI
