WigleWifi-1.4,appRelease=2.25,model=MotoG3,release=6.0,device=osprey_u2,display=MPIS24.65-25.1-19,board=msm8916,brand=motorola,,,
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-82,32.0998675963158,35.2123929378947,0,121.893043518066,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-60,32.0998675963158,35.2123929378947,0,121.893043518066,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-80,32.0998675963158,35.2123929378947,0,121.893043518066,WIFI
f0:3e:90:05:cb:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-86,32.0998675963158,35.2123929378947,0,121.893043518066,WIFI
f0:3e:90:04:e5:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-89,32.0998675963158,35.2123929378947,0,121.893043518066,WIFI
f0:3e:90:05:cc:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-60,32.1007629436842,35.2115318221053,0,121.893043518066,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-49,32.1007629436842,35.2115318221053,0,121.893043518066,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.1007629436842,35.2115318221053,0,121.893043518066,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-82,32.1007629436842,35.2115318221053,0,121.893043518066,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-63,32.1007629436842,35.2115318221053,0,121.893043518066,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-83,32.1007629436842,35.2115318221053,0,121.893043518066,WIFI
f0:3e:90:05:cb:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-86,32.1007629436842,35.2115318221053,0,121.893043518066,WIFI
f0:3e:90:04:e5:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-88,32.1007629436842,35.2115318221053,0,121.893043518066,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-82,32.1007629436842,35.2115318221053,0,121.893043518066,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-86,32.1007629436842,35.2115318221053,0,121.893043518066,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-86,32.1007629436842,35.2115318221053,0,121.893043518066,WIFI
f0:3e:90:05:22:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-89,32.1008077110526,35.2114887663158,0,121.893043518066,WIFI
f0:3e:90:05:2c:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-90,32.1008077110526,35.2114887663158,0,121.893043518066,WIFI
f0:3e:90:05:cc:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-60,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-47,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-73,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-55,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-82,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
f0:3e:90:05:cb:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-82,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
f0:3e:90:04:e5:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-82,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
f0:3e:90:05:22:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-89,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
f0:3e:90:05:2c:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-89,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-79,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
f0:3e:90:04:fa:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-91,32.101703058421,35.2106276505263,0,121.893043518066,WIFI
f0:3e:90:05:cc:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-60,32.1026431731579,35.2097234789474,0,121.893043518066,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-51,32.1026431731579,35.2097234789474,0,121.893043518066,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-81,32.1026431731579,35.2097234789474,0,121.893043518066,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.1026431731579,35.2097234789474,0,121.893043518066,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.1026431731579,35.2097234789474,0,121.893043518066,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-93,32.1026431731579,35.2097234789474,0,121.893043518066,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-82,32.1026431731579,35.2097234789474,0,121.893043518066,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.1026431731579,35.2097234789474,0,121.893043518066,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.1026431731579,35.2097234789474,0,121.893043518066,WIFI
f0:3e:90:05:2c:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-89,32.1026431731579,35.2097234789474,0,121.893043518066,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-79,32.1026431731579,35.2097234789474,0,121.893043518066,WIFI
f0:3e:90:04:fa:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-89,32.1026431731579,35.2097234789474,0,121.893043518066,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-51,32.1036280552631,35.2087762515789,0,121.893043518066,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-82,32.1036280552631,35.2087762515789,0,121.893043518066,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.1036280552631,35.2087762515789,0,121.893043518066,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-91,32.1036280552631,35.2087762515789,0,121.893043518066,WIFI
f0:3e:90:04:fa:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-89,32.1036280552631,35.2087762515789,0,121.893043518066,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-84,32.1036280552631,35.2087762515789,0,121.893043518066,WIFI
f0:3e:90:05:cb:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.1036280552631,35.2087762515789,0,121.893043518066,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-53,32.1045234026316,35.2079151357895,0,121.893043518066,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-73,32.1045234026316,35.2079151357895,0,121.893043518066,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.1045234026316,35.2079151357895,0,121.893043518066,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-87,32.1045234026316,35.2079151357895,0,121.893043518066,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.1045234026316,35.2079151357895,0,121.893043518066,WIFI
f0:3e:90:05:cb:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-90,32.1045234026316,35.2079151357895,0,121.893043518066,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-87,32.1045234026316,35.2079151357895,0,121.893043518066,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-47,32.10541875,35.20705402,0,121.893043518066,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-78,32.10541875,35.20705402,0,121.893043518066,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.10541875,35.20705402,0,121.893043518066,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-90,32.10541875,35.20705402,0,121.893043518066,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.10541875,35.20705402,0,121.893043518066,WIFI
f0:3e:90:05:cb:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-90,32.10541875,35.20705402,0,121.893043518066,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-87,32.10541875,35.20705402,0,121.893043518066,WIFI
f0:3e:90:05:2c:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-83,32.10541875,35.20705402,0,121.893043518066,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],2017-10-31 14:31:44,11,-43,32.10621738,35.20619945,665,246,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],2017-10-31 14:31:44,11,-71,32.10621738,35.20619945,665,246,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],2017-10-31 14:31:44,6,-57,32.10621738,35.20619945,665,246,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],2017-10-31 14:31:44,11,-81,32.10621738,35.20619945,665,246,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],2017-10-31 14:31:44,6,-81,32.10621738,35.20619945,665,246,WIFI
f0:3e:90:05:cb:18,Ariel_University,[ESS],2017-10-31 14:31:44,6,-76,32.10621738,35.20619945,665,246,WIFI
f0:3e:90:05:2c:a8,Ariel_University,[ESS],2017-10-31 14:31:44,1,-84,32.10621738,35.20619945,665,246,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2017-10-31 14:31:44,1,-87,32.10621738,35.20619945,665,246,WIFI
f0:3e:90:04:e5:08,Ariel_University,[ESS],2017-10-31 14:31:44,1,-90,32.10621738,35.20619945,665,246,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],2017-10-31 14:31:44,6,-83,32.10621738,35.20619945,665,246,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],2017-10-31 14:34:51,11,-65,32.10620505,35.20608881,668,31,WIFI
f0:3e:90:04:fa:38,Ariel_University,[ESS],2017-10-31 14:34:51,6,-89,32.10620505,35.20608881,668,31,WIFI
f0:3e:90:04:e5:08,Ariel_University,[ESS],2017-10-31 14:34:51,1,-83,32.10620505,35.20608881,668,31,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-48,32.100583005,35.2129900615,0,126.102195739746,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-71,32.100583005,35.2129900615,0,126.102195739746,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.100583005,35.2129900615,0,126.102195739746,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-83,32.100583005,35.2129900615,0,126.102195739746,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-87,32.100583005,35.2129900615,0,126.102195739746,WIFI
f0:3e:90:05:cb:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-80,32.100583005,35.2129900615,0,126.102195739746,WIFI
f0:3e:90:05:2c:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-83,32.100583005,35.2129900615,0,126.102195739746,WIFI
f0:3e:90:04:f5:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-88,32.100583005,35.2129900615,0,126.102195739746,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-57,32.10140862,35.211976591,0,126.102195739746,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-66,32.10140862,35.211976591,0,126.102195739746,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.10140862,35.211976591,0,126.102195739746,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-83,32.10140862,35.211976591,0,126.102195739746,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-80,32.10140862,35.211976591,0,126.102195739746,WIFI
f0:3e:90:05:cb:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-80,32.10140862,35.211976591,0,126.102195739746,WIFI
f0:3e:90:05:2c:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.10140862,35.211976591,0,126.102195739746,WIFI
f0:3e:90:04:e5:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-77,32.10140862,35.211976591,0,126.102195739746,WIFI
f0:3e:90:04:fa:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-83,32.10140862,35.211976591,0,126.102195739746,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-38,32.10219492,35.211011381,0,126.102195739746,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-64,32.10219492,35.211011381,0,126.102195739746,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.10219492,35.211011381,0,126.102195739746,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-86,32.10219492,35.211011381,0,126.102195739746,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-80,32.10219492,35.211011381,0,126.102195739746,WIFI
f0:3e:90:05:2c:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.10219492,35.211011381,0,126.102195739746,WIFI
f0:3e:90:04:e5:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.10219492,35.211011381,0,126.102195739746,WIFI
f0:3e:90:04:fa:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-83,32.10219492,35.211011381,0,126.102195739746,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.10219492,35.211011381,0,126.102195739746,WIFI
f0:3e:90:05:12:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-95,32.10219492,35.211011381,0,126.102195739746,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-36,32.103020535,35.2099979105,0,126.102195739746,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-62,32.103020535,35.2099979105,0,126.102195739746,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.103020535,35.2099979105,0,126.102195739746,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-86,32.103020535,35.2099979105,0,126.102195739746,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-82,32.103020535,35.2099979105,0,126.102195739746,WIFI
f0:3e:90:04:e5:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-83,32.103020535,35.2099979105,0,126.102195739746,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.103020535,35.2099979105,0,126.102195739746,WIFI
f0:3e:90:05:12:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-95,32.103020535,35.2099979105,0,126.102195739746,WIFI
f0:3e:90:05:cb:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.103020535,35.2099979105,0,126.102195739746,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-38,32.10384615,35.20898444,0,126.102195739746,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-66,32.10384615,35.20898444,0,126.102195739746,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.10384615,35.20898444,0,126.102195739746,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-86,32.10384615,35.20898444,0,126.102195739746,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-83,32.10384615,35.20898444,0,126.102195739746,WIFI
f0:3e:90:04:e5:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-79,32.10384615,35.20898444,0,126.102195739746,WIFI
f0:3e:90:05:cb:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.10384615,35.20898444,0,126.102195739746,WIFI
f0:3e:90:04:fa:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.10384615,35.20898444,0,126.102195739746,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-89,32.10384615,35.20898444,0,126.102195739746,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-37,32.10471108,35.207922709,0,126.102195739746,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-74,32.10471108,35.207922709,0,126.102195739746,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.10471108,35.207922709,0,126.102195739746,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-83,32.10471108,35.207922709,0,126.102195739746,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.10471108,35.207922709,0,126.102195739746,WIFI
f0:3e:90:04:e5:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-83,32.10471108,35.207922709,0,126.102195739746,WIFI
f0:3e:90:04:fa:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.10471108,35.207922709,0,126.102195739746,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-89,32.10471108,35.207922709,0,126.102195739746,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-40,32.10541875,35.20705402,0,126.102195739746,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-73,32.10541875,35.20705402,0,126.102195739746,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.10541875,35.20705402,0,126.102195739746,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-88,32.10541875,35.20705402,0,126.102195739746,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-82,32.10541875,35.20705402,0,126.102195739746,WIFI
f0:3e:90:04:e5:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-83,32.10541875,35.20705402,0,126.102195739746,WIFI
f0:3e:90:04:fa:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-89,32.10541875,35.20705402,0,126.102195739746,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],2017-10-31 14:35:14,11,-36,32.10619808,35.20608176,666,202,WIFI
f0:3e:90:04:f5:68,Ariel_University,[ESS],2017-10-31 14:35:14,11,-67,32.10619808,35.20608176,666,202,WIFI
f0:3e:90:05:06:d8,Ariel_University,[ESS],2017-10-31 14:35:14,6,-57,32.10619808,35.20608176,666,202,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],2017-10-31 14:35:14,11,-90,32.10619808,35.20608176,666,202,WIFI
f0:3e:90:05:0a:a8,Ariel_University,[ESS],2017-10-31 14:35:14,6,-82,32.10619808,35.20608176,666,202,WIFI
f0:3e:90:04:e5:08,Ariel_University,[ESS],2017-10-31 14:35:14,1,-84,32.10619808,35.20608176,666,202,WIFI
f0:3e:90:05:cb:18,Ariel_University,[ESS],2017-10-31 14:35:14,6,-88,32.10619808,35.20608176,666,202,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],2017-10-31 14:35:14,6,-85,32.10619808,35.20608176,666,202,WIFI
f0:3e:90:05:2c:a8,Ariel_University,[ESS],2017-10-31 14:35:34,1,-90,32.10611945,35.20609331,678,38,WIFI
1c:b9:c4:08:97:38,Ariel_University,[ESS],2017-10-31 14:35:34,1,-92,32.10611945,35.20609331,678,38,WIFI
68:92:34:4d:5e:23,island-0D5E20,[WPA2-PSK-CCMP][ESS],2017-10-31 14:35:55,6,-72,32.10611813,35.20609298,678,171,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],2017-10-31 14:35:55,11,-77,32.10611813,35.20609298,678,171,WIFI
f0:3e:90:05:cb:18,Ariel_University,[ESS],2017-10-31 14:35:55,6,-77,32.10611813,35.20609298,678,171,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],2017-10-31 14:36:15,6,-80,32.10610077,35.20609725,679,28,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],2017-10-31 14:36:35,11,-83,32.10612353,35.20608098,677,32,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-10-31 14:36:53,13,-92,32.1061227,35.20608117,678,26,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],2017-10-31 14:36:53,11,-75,32.1061227,35.20608117,678,26,WIFI
f0:3e:90:04:fa:38,Ariel_University,[ESS],2017-10-31 14:36:53,6,-88,32.1061227,35.20608117,678,26,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],2017-10-31 14:37:15,1,-84,32.1062053,35.20602235,666,14,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],2017-10-31 14:38:10,11,-72,32.10621166,35.20601314,665,12,WIFI
06:ae:db:4d:4a:85,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-10-31 14:38:10,6,-81,32.10621166,35.20601314,665,12,WIFI
14:ae:db:4d:4a:85,erez1,[WPA2-PSK-CCMP][ESS],2017-10-31 14:38:10,6,-81,32.10621166,35.20601314,665,12,WIFI
f0:3e:90:44:dc:03,island-04DC00,[WPA2-PSK-CCMP][ESS],2017-10-31 14:38:28,11,-64,32.10634,35.20571367,672,5,WIFI
f0:3e:90:04:f6:68,Ariel_University,[ESS],2017-10-31 14:38:28,1,-71,32.10634,35.20571367,672,5,WIFI
f0:3e:90:05:12:88,Ariel_University,[ESS],2017-10-31 14:38:28,1,-57,32.10634,35.20571367,672,5,WIFI
f0:3e:90:05:b8:58,Ariel_University,[ESS],2017-10-31 14:38:28,11,-81,32.10634,35.20571367,672,5,WIFI
f0:3e:90:04:9c:88,Ariel_University,[ESS],2017-10-31 14:38:28,6,-88,32.10634,35.20571367,672,5,WIFI
8c:0c:90:2f:fe:d8,Ariel_University,[ESS],2017-10-31 15:43:04,6,-63,32.10634583,35.20541649,671,6,WIFI
fc:3f:db:dc:8d:0e,HP-Print-0E-Officejet Pro 6830,[WPA2-PSK-CCMP][ESS],2017-10-31 15:43:04,11,-91,32.10634583,35.20541649,671,6,WIFI
8c:0c:90:2d:79:48,Ariel_University,[ESS],2017-10-31 15:43:04,11,-63,32.10634583,35.20541649,671,6,WIFI
94:f6:65:75:22:b8,HAPOALIM,[ESS],2017-10-31 15:43:04,1,-78,32.10634583,35.20541649,671,6,WIFI
8c:0c:90:30:04:88,Ariel_University,[ESS],2017-10-31 15:43:04,6,-64,32.10634583,35.20541649,671,6,WIFI
00:11:6b:11:66:39,Meonot,[ESS],2017-10-31 15:43:04,13,-83,32.10634583,35.20541649,671,6,WIFI
8c:0c:90:2d:7a:28,Ariel_University,[ESS],2017-10-31 15:43:04,11,-77,32.10634583,35.20541649,671,6,WIFI
8c:0c:90:2d:7a:08,Ariel_University,[ESS],2017-10-31 15:43:04,6,-77,32.10634583,35.20541649,671,6,WIFI
24:c9:a1:15:7d:28,Ariel_University,[ESS],2017-10-31 15:43:04,1,-81,32.10634583,35.20541649,671,6,WIFI
c4:04:15:4f:ec:85,BezeqNGN_U0162E_2.4GHz_1,[WPS][ESS],2017-10-31 15:43:04,1,-87,32.10634583,35.20541649,671,6,WIFI
94:f6:65:35:22:b8,,[WPA2-PSK-CCMP][ESS],2017-10-31 15:43:04,1,-77,32.10634583,35.20541649,671,6,WIFI
14:ae:db:59:e4:fd,eli,[WPA2-PSK-CCMP][ESS],2017-10-31 15:43:04,11,-82,32.10634583,35.20541649,671,6,WIFI
c4:12:f5:80:d4:b9,dudu,[WPA2-PSK-CCMP][ESS],2017-10-31 15:43:04,5,-84,32.10634583,35.20541649,671,6,WIFI
98:e7:f4:7b:0c:19,DIRECT-AC-HP OfficeJet 3830,[WPA2-PSK-CCMP][WPS][ESS],2017-10-31 15:43:04,5,-91,32.10634583,35.20541649,671,6,WIFI
8c:0c:90:2e:e2:48,Ariel_University,[ESS],2017-10-31 15:43:04,11,-63,32.10634583,35.20541649,671,6,WIFI
_22811_5359532,,UNKNOWN;,2017-10-31 15:43:04,0,-113,32.10634583,35.20541649,671,6,GSM
8c:0c:90:2d:79:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-78,32.105182284737,35.2647273615797,0,28.0564613342285,WIFI
